ID do pedido,Data,Cod. Produto,ID Loja,Quantidade,Valor Unitario,Valor Total
65162,45114,BO0001,L90016,1,14.74,14.74
69810,45114,TR0002,L90016,5,5.37,26.85
73477,45114,TR0002,L90016,2,5.37,10.74
73694,45114,TR0002,L90016,1,5.37,5.37
73880,45114,TR0001,L90016,1,8.06,8.06
75826,45114,BA0001,L90016,2,50.42,100.84
82569,45114,BA0001,L90016,2,67.43,134.86
91598,45114,TR0001,L90016,3,8.06,24.18
94144,45114,GO0003,L90016,2,67.43,134.86
100523,45114,GO0004,L90016,2,86.88,173.76
103445,45114,GO0002,L90016,1,84.3,84.3
107196,45114,BO0004,L90016,1,50.42,50.42
25336,45115,BO0004,L90016,2,56.29,112.58
33581,45115,GO0003,L90016,2,69.04,138.08
35032,45115,BO0004,L90016,2,50.42,100.84
39699,45115,BO0004,L90016,1,67.43,67.43
42894,45115,GO0003,L90016,1,56.29,56.29
43972,45115,TR0002,L90016,1,5.37,5.37
49866,45115,TR0004,L90016,2,8.87,17.74
50880,45115,BO0002,L90016,1,16.42,16.42
51484,45115,GO0003,L90016,1,50.42,50.42
54976,45115,GO0003,L90016,1,69.04,69.04
60082,45115,BA0001,L90016,3,56.29,168.87
61065,45115,BO0004,L90016,2,46.52,93.04
61445,45115,GO0002,L90016,2,84.3,168.6
70294,45115,BO0001,L90016,1,14.74,14.74
76869,45115,BO0004,L90016,2,46.52,93.04
89143,45115,GO0002,L90016,1,84.3,84.3
93153,45115,TR0003,L90016,5,6.71,33.55
13862,45116,TR0001,L90016,3,8.06,24.18
18234,45116,TR0001,L90016,3,8.06,24.18
22583,45116,TR0003,L90016,2,6.71,13.42
28488,45116,GO0002,L90016,3,84.3,252.9
31794,45116,BO0003,L90016,3,23.29,69.87
39844,45116,BA0001,L90016,2,56.29,112.58
47940,45116,BO0003,L90016,2,23.29,46.58
51275,45116,GO0003,L90016,2,69.04,138.08
53791,45116,BO0002,L90016,2,16.42,32.84
55500,45116,TR0002,L90016,2,5.37,10.74
64436,45116,GO0001,L90016,2,162.26,324.52
83610,45116,GO0004,L90016,2,86.88,173.76
106681,45116,TR0004,L90016,1,8.87,8.87
108614,45116,GO0003,L90016,2,86.85,173.7
109897,45116,GO0002,L90016,1,84.3,84.3
21771,45117,BO0004,L90016,1,50.42,50.42
28970,45117,BO0004,L90016,1,50.42,50.42
38344,45117,BO0001,L90016,3,14.74,44.22
48102,45117,BO0004,L90016,3,67.43,202.29
53589,45117,TR0002,L90016,2,5.37,10.74
55509,45117,BA0002,L90016,1,11.62,11.62
72717,45117,GO0001,L90016,1,162.26,162.26
89968,45117,BO0004,L90016,1,46.52,46.52
12054,45118,GO0001,L90016,2,162.26,324.52
13780,45118,GO0003,L90016,2,56.29,112.58
30351,45118,GO0002,L90016,2,84.3,168.6
30742,45118,BA0001,L90016,2,67.43,134.86
34500,45118,GO0001,L90016,4,162.26,649.04
39181,45118,GO0003,L90016,2,69.04,138.08
45673,45118,GO0003,L90016,1,69.04,69.04
46533,45118,TR0003,L90016,2,6.71,13.42
47893,45118,GO0003,L90016,1,69.04,69.04
56033,45118,TR0003,L90016,1,6.71,6.71
72404,45118,TR0001,L90016,1,8.06,8.06
76068,45118,GO0003,L90016,1,69.04,69.04
94659,45118,TR0001,L90016,2,8.06,16.12
100685,45118,BO0002,L90016,1,16.42,16.42
23916,45119,BA0001,L90016,2,56.29,112.58
39215,45119,BO0002,L90016,2,16.42,32.84
45776,45119,GO0001,L90016,3,162.26,486.78
62417,45119,BA0001,L90016,2,50.42,100.84
73679,45119,GO0003,L90016,1,69.04,69.04
87815,45119,GO0003,L90016,1,86.85,86.85
91261,45119,BA0001,L90016,1,50.42,50.42
13133,45120,TR0004,L90016,2,8.87,17.74
23041,45120,BO0004,L90016,2,50.42,100.84
28441,45120,BA0001,L90016,1,21.71,21.71
31928,45120,BA0001,L90016,3,56.29,168.87
34396,45120,TR0004,L90016,1,8.87,8.87
36604,45120,BA0001,L90016,2,86.85,173.7
45734,45120,GO0004,L90016,1,86.88,86.88
52577,45120,BA0001,L90016,2,56.29,112.58
69414,45120,BO0001,L90016,3,14.74,44.22
83959,45120,TR0001,L90016,3,8.06,24.18
88177,45120,BO0001,L90016,1,14.74,14.74
88214,45120,GO0001,L90016,2,162.26,324.52
89552,45120,GO0003,L90016,5,67.43,337.15
93131,45120,GO0004,L90016,1,86.88,86.88
96801,45120,BO0004,L90016,1,67.43,67.43
100002,45120,GO0003,L90016,1,86.85,86.85
100907,45120,GO0002,L90016,2,84.3,168.6
101780,45120,BO0004,L90016,5,86.85,434.25
11238,45121,GO0001,L90016,2,162.26,324.52
34324,45121,BO0004,L90016,1,86.85,86.85
47682,45121,TR0004,L90016,1,8.87,8.87
58041,45121,TR0001,L90016,1,8.06,8.06
61429,45121,BO0004,L90016,2,46.52,93.04
66212,45121,GO0001,L90016,3,162.26,486.78
68585,45121,BO0004,L90016,2,86.85,173.7
78070,45121,BA0001,L90016,2,86.85,173.7
87699,45121,BO0003,L90016,2,23.29,46.58
93471,45121,BO0004,L90016,1,67.43,67.43
101269,45121,GO0004,L90016,1,86.88,86.88
21830,45122,BA0001,L90016,2,50.42,100.84
43687,45122,BA0001,L90016,1,67.43,67.43
49567,45122,TR0002,L90016,1,5.37,5.37
74837,45122,BO0004,L90016,2,50.42,100.84
85330,45122,GO0003,L90016,1,69.04,69.04
86228,45122,BO0004,L90016,1,50.42,50.42
90994,45122,TR0004,L90016,2,8.87,17.74
96986,45122,BO0004,L90016,1,50.42,50.42
98498,45122,BA0001,L90016,3,86.85,260.55
99987,45122,GO0001,L90016,1,162.26,162.26
14913,45123,GO0004,L90016,1,86.88,86.88
16054,45123,TR0002,L90016,1,5.37,5.37
21609,45123,TR0002,L90016,2,5.37,10.74
22049,45123,BA0001,L90016,2,67.43,134.86
22335,45123,GO0003,L90016,1,69.04,69.04
22986,45123,GO0003,L90016,2,56.29,112.58
24427,45123,BO0004,L90016,2,56.29,112.58
31719,45123,BA0001,L90016,1,67.43,67.43
34015,45123,TR0004,L90016,2,8.87,17.74
47203,45123,TR0002,L90016,1,5.37,5.37
49394,45123,BO0004,L90016,1,50.42,50.42
50355,45123,BA0001,L90016,1,21.71,21.71
53610,45123,GO0002,L90016,2,84.3,168.6
54380,45123,BO0004,L90016,3,67.43,202.29
67381,45123,TR0004,L90016,2,8.87,17.74
72679,45123,TR0002,L90016,2,5.37,10.74
73648,45123,GO0003,L90016,4,67.43,269.72
75623,45123,TR0003,L90016,2,6.71,13.42
76065,45123,GO0003,L90016,5,67.43,337.15
82635,45123,BA0001,L90016,2,67.43,134.86
85749,45123,BA0001,L90016,1,67.43,67.43
85910,45123,GO0002,L90016,2,84.3,168.6
86076,45123,BA0004,L90016,5,41.78,208.9
90646,45123,TR0001,L90016,3,8.06,24.18
91705,45123,GO0004,L90016,1,86.88,86.88
92511,45123,BO0004,L90016,1,46.52,46.52
102371,45123,BA0001,L90016,2,67.43,134.86
109770,45123,GO0001,L90016,2,162.26,324.52
10392,45124,BO0001,L90016,4,14.74,58.96
11498,45124,BA0001,L90016,2,86.85,173.7
17561,45124,BO0004,L90016,5,67.43,337.15
24798,45124,BO0002,L90016,1,16.42,16.42
29781,45124,GO0001,L90016,3,162.26,486.78
32353,45124,GO0001,L90016,4,162.26,649.04
38096,45124,BO0001,L90016,1,14.74,14.74
47190,45124,GO0004,L90016,5,86.88,434.4
54010,45124,TR0002,L90016,1,5.37,5.37
57864,45124,GO0001,L90016,2,162.26,324.52
106466,45124,GO0002,L90016,1,84.3,84.3
108442,45124,GO0004,L90016,2,86.88,173.76
15156,45125,TR0004,L90016,1,8.87,8.87
15280,45125,BA0001,L90016,1,86.85,86.85
20191,45125,BO0004,L90016,1,50.42,50.42
20316,45125,TR0001,L90016,2,8.06,16.12
20602,45125,TR0004,L90016,1,8.87,8.87
22977,45125,GO0003,L90016,1,50.42,50.42
23608,45125,GO0002,L90016,1,84.3,84.3
27686,45125,GO0003,L90016,1,67.43,67.43
28514,45125,BA0001,L90016,1,67.43,67.43
42278,45125,TR0002,L90016,1,5.37,5.37
49017,45125,TR0002,L90016,2,5.37,10.74
54930,45125,GO0001,L90016,1,162.26,162.26
60610,45125,TR0003,L90016,2,6.71,13.42
91047,45125,BA0001,L90016,1,50.42,50.42
91434,45125,BO0004,L90016,2,50.42,100.84
100354,45125,TR0003,L90016,2,6.71,13.42
17777,45126,TR0002,L90016,1,5.37,5.37
20801,45126,TR0004,L90016,2,8.87,17.74
40381,45126,BO0004,L90016,1,56.29,56.29
45103,45126,GO0001,L90016,5,162.26,811.3
46082,45126,BA0001,L90016,2,50.42,100.84
63703,45126,BO0003,L90016,2,23.29,46.58
69608,45126,BA0004,L90016,2,41.78,83.56
69758,45126,GO0003,L90016,1,69.04,69.04
70110,45126,GO0004,L90016,2,86.88,173.76
75101,45126,BO0004,L90016,2,46.52,93.04
80911,45126,GO0003,L90016,4,69.04,276.16
82329,45126,BA0002,L90016,2,11.62,23.24
84634,45126,BA0001,L90016,1,67.43,67.43
84964,45126,BO0004,L90016,1,56.29,56.29
87131,45126,GO0001,L90016,1,162.26,162.26
89711,45126,TR0002,L90016,1,5.37,5.37
98224,45126,GO0003,L90016,1,86.85,86.85
99542,45126,GO0004,L90016,1,86.88,86.88
10616,45127,GO0004,L90016,1,86.88,86.88
16279,45127,BO0004,L90016,1,67.43,67.43
18679,45127,GO0001,L90016,2,162.26,324.52
19344,45127,BO0004,L90016,1,86.85,86.85
25878,45127,BO0004,L90016,2,56.29,112.58
30566,45127,BA0001,L90016,3,56.29,168.87
33206,45127,BO0004,L90016,2,56.29,112.58
34842,45127,TR0002,L90016,1,5.37,5.37
36674,45127,TR0001,L90016,1,8.06,8.06
36811,45127,GO0004,L90016,1,86.88,86.88
58890,45127,GO0004,L90016,2,86.88,173.76
62428,45127,GO0003,L90016,4,69.04,276.16
62721,45127,GO0001,L90016,1,162.26,162.26
71260,45127,GO0003,L90016,1,69.04,69.04
75167,45127,GO0003,L90016,2,69.04,138.08
89291,45127,GO0001,L90016,1,162.26,162.26
91155,45127,GO0003,L90016,5,67.43,337.15
102731,45127,GO0004,L90016,3,86.88,260.64
106186,45127,GO0001,L90016,2,162.26,324.52
14569,45128,TR0002,L90016,3,5.37,16.11
18688,45128,BO0004,L90016,1,56.29,56.29
28366,45128,TR0001,L90016,2,8.06,16.12
32923,45128,GO0003,L90016,4,69.04,276.16
40948,45128,BO0003,L90016,2,23.29,46.58
53313,45128,BA0002,L90016,1,11.62,11.62
59750,45128,BO0002,L90016,1,16.42,16.42
79698,45128,TR0004,L90016,2,8.87,17.74
89022,45128,BA0003,L90016,2,33.76,67.52
99654,45128,BO0004,L90016,1,67.43,67.43
99867,45128,TR0003,L90016,2,6.71,13.42
106879,45128,TR0003,L90016,5,6.71,33.55
10338,45129,GO0003,L90016,2,69.04,138.08
15336,45129,BO0004,L90016,1,46.52,46.52
15662,45129,BO0002,L90016,2,16.42,32.84
33192,45129,BO0002,L90016,1,16.42,16.42
33722,45129,TR0001,L90016,2,8.06,16.12
38161,45129,GO0003,L90016,4,67.43,269.72
40067,45129,TR0001,L90016,2,8.06,16.12
42403,45129,BA0001,L90016,1,21.71,21.71
56586,45129,BO0004,L90016,4,46.52,186.08
60003,45129,GO0003,L90016,2,67.43,134.86
62912,45129,BO0004,L90016,5,50.42,252.1
72284,45129,BA0001,L90016,2,56.29,112.58
86271,45129,TR0001,L90016,5,8.06,40.3
89802,45129,GO0003,L90016,3,86.85,260.55
108944,45129,TR0003,L90016,5,6.71,33.55
12212,45130,GO0001,L90016,3,162.26,486.78
13601,45130,GO0004,L90016,2,86.88,173.76
16682,45130,BA0003,L90016,1,33.76,33.76
18500,45130,BO0004,L90016,1,86.85,86.85
40813,45130,BO0004,L90016,1,46.52,46.52
47213,45130,TR0003,L90016,1,6.71,6.71
50103,45130,BO0001,L90016,2,14.74,29.48
55599,45130,GO0002,L90016,1,84.3,84.3
67682,45130,TR0003,L90016,1,6.71,6.71
69672,45130,BO0004,L90016,3,67.43,202.29
77701,45130,GO0001,L90016,1,162.26,162.26
79946,45130,BA0004,L90016,1,41.78,41.78
84730,45130,BO0002,L90016,2,16.42,32.84
92677,45130,TR0003,L90016,1,6.71,6.71
93083,45130,TR0003,L90016,5,6.71,33.55
94543,45130,BO0004,L90016,2,86.85,173.7
95613,45130,BO0001,L90016,5,14.74,73.7
97621,45130,GO0003,L90016,2,67.43,134.86
97732,45130,TR0004,L90016,1,8.87,8.87
104809,45130,GO0001,L90016,2,162.26,324.52
11719,45131,GO0004,L90016,4,86.88,347.52
34134,45131,TR0001,L90016,2,8.06,16.12
45998,45131,BO0003,L90016,1,23.29,23.29
54598,45131,BO0004,L90016,1,56.29,56.29
67499,45131,TR0002,L90016,2,5.37,10.74
80054,45131,BO0001,L90016,2,14.74,29.48
92773,45131,BO0004,L90016,2,86.85,173.7
99714,45131,BA0001,L90016,2,56.29,112.58
100733,45131,TR0002,L90016,2,5.37,10.74
11708,45132,GO0003,L90016,2,69.04,138.08
12141,45132,GO0001,L90016,4,162.26,649.04
12444,45132,BO0004,L90016,2,86.85,173.7
38488,45132,GO0003,L90016,2,67.43,134.86
42860,45132,BO0004,L90016,2,86.85,173.7
45420,45132,GO0004,L90016,2,86.88,173.76
47067,45132,GO0002,L90016,1,84.3,84.3
50612,45132,GO0003,L90016,2,50.42,100.84
56610,45132,GO0003,L90016,1,86.85,86.85
65153,45132,GO0004,L90016,2,86.88,173.76
88856,45132,TR0001,L90016,2,8.06,16.12
11036,45133,BO0001,L90016,1,14.74,14.74
23007,45133,BA0001,L90016,2,86.85,173.7
24787,45133,BA0003,L90016,2,33.76,67.52
29660,45133,TR0001,L90016,1,8.06,8.06
32418,45133,GO0003,L90016,1,56.29,56.29
38135,45133,BO0004,L90016,2,67.43,134.86
42240,45133,BA0001,L90016,1,21.71,21.71
46703,45133,BA0001,L90016,1,67.43,67.43
47523,45133,BO0001,L90016,2,14.74,29.48
62064,45133,BO0004,L90016,2,86.85,173.7
67422,45133,BO0004,L90016,2,50.42,100.84
76528,45133,BA0004,L90016,2,41.78,83.56
79381,45133,BO0002,L90016,1,16.42,16.42
80019,45133,GO0003,L90016,3,86.85,260.55
98107,45133,TR0002,L90016,2,5.37,10.74
108516,45133,TR0003,L90016,2,6.71,13.42
10562,45134,BA0004,L90016,2,41.78,83.56
30646,45134,TR0001,L90016,2,8.06,16.12
46261,45134,BA0001,L90016,2,56.29,112.58
46888,45134,GO0003,L90016,1,50.42,50.42
52758,45134,GO0003,L90016,2,67.43,134.86
54903,45134,GO0002,L90016,2,84.3,168.6
73628,45134,GO0003,L90016,5,67.43,337.15
91389,45134,BA0003,L90016,2,33.76,67.52
91848,45134,BA0001,L90016,2,86.85,173.7
99716,45134,BO0004,L90016,5,67.43,337.15
12738,45135,GO0003,L90016,2,69.04,138.08
17924,45135,GO0002,L90016,2,84.3,168.6
18157,45135,BO0004,L90016,1,56.29,56.29
22452,45135,TR0002,L90016,1,5.37,5.37
23198,45135,GO0004,L90016,5,86.88,434.4
28297,45135,GO0001,L90016,1,162.26,162.26
30190,45135,TR0004,L90016,4,8.87,35.48
35064,45135,BO0001,L90016,2,14.74,29.48
46395,45135,GO0003,L90016,1,56.29,56.29
54770,45135,BA0001,L90016,1,56.29,56.29
60842,45135,GO0001,L90016,2,162.26,324.52
64103,45135,BO0004,L90016,5,46.52,232.6
67322,45135,BO0004,L90016,3,50.42,151.26
68954,45135,TR0002,L90016,3,5.37,16.11
77217,45135,GO0001,L90016,2,162.26,324.52
77443,45135,GO0001,L90016,1,162.26,162.26
82091,45135,GO0003,L90016,1,50.42,50.42
84310,45135,TR0001,L90016,2,8.06,16.12
87240,45135,TR0004,L90016,3,8.87,26.61
91700,45135,BA0001,L90016,2,50.42,100.84
107193,45135,BA0003,L90016,1,33.76,33.76
31917,45136,GO0003,L90016,5,69.04,345.2
45011,45136,GO0004,L90016,2,86.88,173.76
47613,45136,GO0003,L90016,1,50.42,50.42
57902,45136,BO0004,L90016,2,46.52,93.04
71358,45136,GO0002,L90016,4,84.3,337.2
83242,45136,GO0004,L90016,2,86.88,173.76
84982,45136,TR0004,L90016,2,8.87,17.74
85234,45136,BA0001,L90016,2,56.29,112.58
91730,45136,BA0001,L90016,1,56.29,56.29
98211,45136,GO0003,L90016,3,67.43,202.29
11010,45137,TR0002,L90016,1,5.37,5.37
12517,45137,TR0003,L90016,2,6.71,13.42
16254,45137,GO0003,L90016,2,86.85,173.7
23669,45137,TR0004,L90016,2,8.87,17.74
25916,45137,GO0003,L90016,1,69.04,69.04
43936,45137,TR0002,L90016,3,5.37,16.11
47572,45137,GO0003,L90016,1,69.04,69.04
49476,45137,BO0004,L90016,3,67.43,202.29
52532,45137,GO0003,L90016,1,69.04,69.04
77192,45137,TR0003,L90016,3,6.71,20.13
86572,45137,BO0004,L90016,2,46.52,93.04
87556,45137,GO0001,L90016,2,162.26,324.52
90786,45137,BA0002,L90016,1,11.62,11.62
102662,45137,GO0001,L90016,2,162.26,324.52
104469,45137,BA0001,L90016,1,50.42,50.42
10205,45138,GO0003,L90016,2,86.85,173.7
20500,45138,GO0003,L90016,3,69.04,207.12
22965,45138,GO0003,L90016,2,69.04,138.08
26063,45138,BO0004,L90016,2,50.42,100.84
26698,45138,BA0001,L90016,4,86.85,347.4
38429,45138,BA0004,L90016,3,41.78,125.34
57144,45138,GO0004,L90016,1,86.88,86.88
58919,45138,BA0003,L90016,4,33.76,135.04
64432,45138,TR0004,L90016,1,8.87,8.87
66130,45138,GO0003,L90016,1,69.04,69.04
67909,45138,BO0004,L90016,2,86.85,173.7
72849,45138,BO0001,L90016,1,14.74,14.74
74965,45138,TR0002,L90016,5,5.37,26.85
83035,45138,GO0003,L90016,2,86.85,173.7
84167,45138,TR0001,L90016,1,8.06,8.06
85924,45138,GO0004,L90016,1,86.88,86.88
105133,45138,GO0001,L90016,1,162.26,162.26
43924,45139,GO0003,L90016,2,86.85,173.7
48545,45139,GO0004,L90016,1,86.88,86.88
34614,45140,GO0002,L90016,4,84.3,337.2
38391,45140,BO0004,L90016,2,56.29,112.58
45507,45140,BO0003,L90016,2,23.29,46.58
49606,45140,GO0003,L90016,2,50.42,100.84
49931,45140,TR0002,L90016,2,5.37,10.74
57296,45140,TR0004,L90016,2,8.87,17.74
60823,45140,TR0001,L90016,1,8.06,8.06
61912,45140,GO0003,L90016,2,67.43,134.86
64338,45140,GO0003,L90016,2,56.29,112.58
74935,45140,GO0002,L90016,1,84.3,84.3
76836,45140,BO0001,L90016,1,14.74,14.74
79382,45140,GO0004,L90016,2,86.88,173.76
82360,45140,BO0004,L90016,2,46.52,93.04
83479,45140,BA0001,L90016,1,21.71,21.71
92041,45140,BA0001,L90016,1,56.29,56.29
97154,45140,BO0004,L90016,5,50.42,252.1
27959,45141,GO0003,L90016,2,67.43,134.86
35142,45141,GO0003,L90016,1,56.29,56.29
42920,45141,GO0001,L90016,1,162.26,162.26
49278,45141,BO0001,L90016,5,14.74,73.7
62987,45141,BO0004,L90016,1,86.85,86.85
66224,45141,GO0003,L90016,1,86.85,86.85
76786,45141,BO0004,L90016,1,56.29,56.29
82968,45141,GO0003,L90016,1,86.85,86.85
83392,45141,BA0001,L90016,5,50.42,252.1
91942,45141,GO0004,L90016,2,86.88,173.76
99521,45141,GO0003,L90016,3,56.29,168.87
104596,45141,BA0004,L90016,3,41.78,125.34
25800,45142,BO0004,L90016,1,46.52,46.52
33919,45142,GO0003,L90016,2,56.29,112.58
37858,45142,BO0003,L90016,1,23.29,23.29
44658,45142,TR0001,L90016,1,8.06,8.06
45200,45142,BA0001,L90016,1,86.85,86.85
53239,45142,GO0001,L90016,5,162.26,811.3
53618,45142,BO0004,L90016,3,86.85,260.55
65014,45142,GO0004,L90016,1,86.88,86.88
75373,45142,BA0001,L90016,2,67.43,134.86
81784,45142,GO0003,L90016,2,69.04,138.08
11482,45143,GO0002,L90016,2,84.3,168.6
24182,45143,BO0004,L90016,2,67.43,134.86
26772,45143,GO0003,L90016,1,69.04,69.04
32597,45143,BA0001,L90016,1,56.29,56.29
40350,45143,BA0001,L90016,3,67.43,202.29
41305,45143,TR0002,L90016,2,5.37,10.74
46335,45143,TR0001,L90016,2,8.06,16.12
54654,45143,TR0002,L90016,1,5.37,5.37
55237,45143,BA0001,L90016,2,56.29,112.58
65886,45143,GO0004,L90016,2,86.88,173.76
80803,45143,GO0003,L90016,1,86.85,86.85
84242,45143,GO0003,L90016,1,69.04,69.04
88451,45143,TR0001,L90016,1,8.06,8.06
91644,45143,BA0001,L90016,1,56.29,56.29
96366,45143,GO0004,L90016,1,86.88,86.88
96900,45143,GO0003,L90016,2,50.42,100.84
105488,45143,BA0003,L90016,3,33.76,101.28
106092,45143,BO0003,L90016,1,23.29,23.29
108468,45143,BO0002,L90016,4,16.42,65.68
24392,45144,BO0001,L90016,3,14.74,44.22
24590,45144,BO0002,L90016,2,16.42,32.84
42803,45144,BA0001,L90016,2,56.29,112.58
60807,45144,BA0001,L90016,2,21.71,43.42
73353,45144,BO0004,L90016,1,56.29,56.29
78745,45144,BO0004,L90016,1,46.52,46.52
102635,45144,GO0003,L90016,2,67.43,134.86
109641,45144,TR0003,L90016,1,6.71,6.71
10771,45145,GO0003,L90016,5,56.29,281.45
19533,45145,GO0003,L90016,3,67.43,202.29
38334,45145,BA0001,L90016,1,67.43,67.43
42757,45145,BA0001,L90016,1,21.71,21.71
58642,45145,GO0004,L90016,1,86.88,86.88
87977,45145,TR0003,L90016,3,6.71,20.13
89086,45145,TR0001,L90016,4,8.06,32.24
99392,45145,TR0003,L90016,1,6.71,6.71
105481,45145,BO0001,L90016,3,14.74,44.22
109836,45145,TR0001,L90016,2,8.06,16.12
29000,45146,TR0003,L90016,2,6.71,13.42
29872,45146,GO0003,L90016,1,56.29,56.29
44691,45146,GO0001,L90016,1,162.26,162.26
47252,45146,BO0003,L90016,2,23.29,46.58
49770,45146,BA0003,L90016,2,33.76,67.52
64114,45146,BO0001,L90016,2,14.74,29.48
78067,45146,TR0003,L90016,1,6.71,6.71
108138,45146,BA0001,L90016,1,50.42,50.42
18259,45147,TR0003,L90016,1,6.71,6.71
38433,45147,TR0004,L90016,1,8.87,8.87
67325,45147,GO0003,L90016,2,67.43,134.86
97984,45147,GO0003,L90016,3,67.43,202.29
11523,45148,GO0003,L90016,2,69.04,138.08
15862,45148,GO0003,L90016,1,69.04,69.04
18553,45148,GO0003,L90016,4,69.04,276.16
18972,45148,BO0004,L90016,2,86.85,173.7
27527,45148,GO0003,L90016,1,67.43,67.43
65554,45148,TR0004,L90016,1,8.87,8.87
67596,45148,GO0001,L90016,1,162.26,162.26
90858,45148,BA0001,L90016,1,50.42,50.42
102665,45148,TR0003,L90016,2,6.71,13.42
109317,45148,BO0004,L90016,1,67.43,67.43
20458,45149,BO0003,L90016,2,23.29,46.58
23239,45149,GO0003,L90016,4,69.04,276.16
28998,45149,GO0002,L90016,2,84.3,168.6
44031,45149,GO0003,L90016,1,50.42,50.42
81868,45149,BO0004,L90016,2,67.43,134.86
89611,45149,BO0004,L90016,1,50.42,50.42
91238,45149,GO0001,L90016,2,162.26,324.52
91919,45149,BA0001,L90016,4,50.42,201.68
96898,45149,GO0004,L90016,1,86.88,86.88
98844,45149,BA0001,L90016,2,56.29,112.58
16101,45150,GO0003,L90016,2,67.43,134.86
22395,45150,GO0001,L90016,2,162.26,324.52
25755,45150,BO0004,L90016,2,86.85,173.7
28652,45150,GO0003,L90016,5,50.42,252.1
43411,45150,GO0004,L90016,2,86.88,173.76
62867,45150,BA0001,L90016,2,67.43,134.86
65250,45150,TR0004,L90016,2,8.87,17.74
65512,45150,BA0001,L90016,2,86.85,173.7
65673,45150,BO0003,L90016,1,23.29,23.29
76500,45150,BO0002,L90016,1,16.42,16.42
97985,45150,BO0004,L90016,1,67.43,67.43
109597,45150,GO0003,L90016,1,86.85,86.85
31982,45151,GO0004,L90016,2,86.88,173.76
52021,45151,BO0004,L90016,1,67.43,67.43
59723,45151,BO0001,L90016,1,14.74,14.74
74464,45151,TR0004,L90016,2,8.87,17.74
77084,45151,GO0003,L90016,4,69.04,276.16
91252,45151,TR0001,L90016,3,8.06,24.18
92274,45151,BO0004,L90016,2,86.85,173.7
102583,45151,TR0003,L90016,1,6.71,6.71
32688,45152,GO0003,L90016,2,69.04,138.08
42874,45152,BO0002,L90016,3,16.42,49.26
44268,45152,BO0004,L90016,1,56.29,56.29
61706,45152,BO0004,L90016,1,50.42,50.42
62433,45152,BO0004,L90016,2,56.29,112.58
87988,45152,BA0002,L90016,2,11.62,23.24
39832,45153,BA0001,L90016,1,67.43,67.43
39909,45153,GO0001,L90016,2,162.26,324.52
45114,45153,TR0002,L90016,5,5.37,26.85
51573,45153,BO0004,L90016,4,67.43,269.72
58447,45153,GO0003,L90016,1,69.04,69.04
58970,45153,GO0003,L90016,1,67.43,67.43
78222,45153,BA0001,L90016,1,56.29,56.29
89669,45153,GO0004,L90016,2,86.88,173.76
98290,45153,TR0002,L90016,2,5.37,10.74
105282,45153,TR0002,L90016,2,5.37,10.74
106500,45153,BA0001,L90016,3,56.29,168.87
11136,45154,BA0001,L90016,3,21.71,65.13
17051,45154,GO0003,L90016,1,56.29,56.29
37003,45154,BA0002,L90016,3,11.62,34.86
42667,45154,GO0001,L90016,2,162.26,324.52
46262,45154,BO0001,L90016,1,14.74,14.74
51767,45154,TR0001,L90016,2,8.06,16.12
52147,45154,BA0003,L90016,3,33.76,101.28
54691,45154,GO0003,L90016,2,86.85,173.7
60793,45154,BO0004,L90016,2,86.85,173.7
67303,45154,BO0004,L90016,2,86.85,173.7
69559,45154,BA0002,L90016,2,11.62,23.24
89407,45154,BA0001,L90016,2,21.71,43.42
92470,45154,BA0001,L90016,1,50.42,50.42
104476,45154,BO0001,L90016,1,14.74,14.74
105924,45154,GO0002,L90016,1,84.3,84.3
19708,45155,TR0001,L90016,2,8.06,16.12
20109,45155,BO0004,L90016,1,56.29,56.29
22578,45155,BA0001,L90016,2,67.43,134.86
55644,45155,GO0003,L90016,2,50.42,100.84
63855,45155,GO0003,L90016,2,56.29,112.58
65062,45155,GO0002,L90016,3,84.3,252.9
70353,45155,BO0001,L90016,2,14.74,29.48
73566,45155,GO0004,L90016,2,86.88,173.76
75256,45155,BO0002,L90016,1,16.42,16.42
84200,45155,GO0003,L90016,2,69.04,138.08
91293,45155,BO0001,L90016,1,14.74,14.74
91682,45155,GO0003,L90016,2,86.85,173.7
93612,45155,BO0004,L90016,1,56.29,56.29
100339,45155,BA0002,L90016,1,11.62,11.62
107812,45155,BA0001,L90016,2,67.43,134.86
11151,45156,GO0003,L90016,1,50.42,50.42
15048,45156,BO0003,L90016,3,23.29,69.87
20774,45156,BO0002,L90016,2,16.42,32.84
22590,45156,TR0001,L90016,1,8.06,8.06
28431,45156,GO0003,L90016,2,50.42,100.84
31440,45156,GO0003,L90016,2,50.42,100.84
44828,45156,TR0004,L90016,2,8.87,17.74
53435,45156,TR0003,L90016,2,6.71,13.42
56681,45156,GO0004,L90016,1,86.88,86.88
80479,45156,TR0001,L90016,1,8.06,8.06
85079,45156,GO0001,L90016,2,162.26,324.52
21786,45157,TR0002,L90016,2,5.37,10.74
36567,45157,GO0002,L90016,1,84.3,84.3
41462,45157,BO0004,L90016,2,67.43,134.86
49930,45157,GO0001,L90016,2,162.26,324.52
71007,45157,BO0001,L90016,5,14.74,73.7
72167,45157,GO0003,L90016,2,69.04,138.08
79521,45157,GO0003,L90016,3,50.42,151.26
95104,45157,GO0002,L90016,1,84.3,84.3
18075,45158,BA0001,L90016,1,56.29,56.29
23458,45158,GO0004,L90016,2,86.88,173.76
